codigo,nombre,tipo_estudio,modalidad,tipo_asignatura,prerrequisito,creditos_total,carrera,cohorte,archivo
,TALLER DE ORATORIA I,GENERAL,PRESENCIAL,OBLIGATORIO,,1,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,TALLER DE ORATORIA II,GENERAL,PRESENCIAL,OBLIGATORIO,,1,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,TALLER DE TEATRO I,GENERAL,PRESENCIAL,OBLIGATORIO,,1,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,TALLER DE IMPRO I,GENERAL,PRESENCIAL,OBLIGATORIO,,1,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,TALLER DE BAILE LATINO II,GENERAL,PRESENCIAL,OBLIGATORIO,,1,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,TALLER DE RONDALLA   FEMENINA I,GENERAL,PRESENCIAL,OBLIGATORIO,,1,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,APRECIACIÓN DE CINE I,GENERAL,PRESENCIAL,OBLIGATORIO,,1,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,TALLER DE AEROBICOS Y  BAILE MODERNO II,GENERAL,PRESENCIAL,OBLIGATORIO,,1,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,TALLER DE PERSONAL   TRAINING I,GENERAL,PRESENCIAL,OBLIGATORIO,,1,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,TALLER DE VOLEIBOL II,GENERAL,PRESENCIAL,OBLIGATORIO,,1,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,TALLER DE DANZA DE LA  COSTA I,GENERAL,PRESENCIAL,OBLIGATORIO,,1,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,TALLER DE DANZA DE LA  COSTA II,GENERAL,PRESENCIAL,OBLIGATORIO,,1,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,TALLER DE CANTO I,GENERAL,PRESENCIAL,OBLIGATORIO,,1,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,TALLER DE MARINERA   NORTEÑA I,GENERAL,PRESENCIAL,OBLIGATORIO,,1,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,TALLER DE MARINERA   NORTEÑA II,GENERAL,PRESENCIAL,OBLIGATORIO,,1,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,TALLER DE PERSONAL   TRAINING II,GENERAL,PRESENCIAL,OBLIGATORIO,,1,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,TALLER DE KUNG-FU II,GENERAL,PRESENCIAL,OBLIGATORIO,,1,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,"TALLER DE CLOW, IMPRO Y  TEATRO I",GENERAL,PRESENCIAL,OBLIGATORIO,,1,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,TALLER DE TAEKWONDO II,GENERAL,PRESENCIAL,OBLIGATORIO,,1,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,TALLER DE TEATRO II,GENERAL,PRESENCIAL,OBLIGATORIO,,1,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,TALLER DE MUSICA I,GENERAL,PRESENCIAL,OBLIGATORIO,,1,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,TALLER DE DANZAS DE LA  SIERRA Y SELVA I,GENERAL,PRESENCIAL,OBLIGATORIO,,1,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,TALLER DE DANZAS DE LA  SIERRA Y SELVA II,GENERAL,PRESENCIAL,OBLIGATORIO,,1,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,TALLER DE FUTSAL I,GENERAL,PRESENCIAL,OBLIGATORIO,,1,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,TALLER DE FUTSAL II,GENERAL,PRESENCIAL,OBLIGATORIO,,1,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,TALLER DE KUNG-FU I,GENERAL,PRESENCIAL,OBLIGATORIO,,1,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,TALLER DE RONDALLA   FEMENINA II,GENERAL,PRESENCIAL,OBLIGATORIO,,1,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,SMART ENERGIA,DE ESPECIALIDAD,PRESENCIAL,ELECTIVA,,3,Ingeniería Ambiental,2020,ambiental_malla_2020.md
C0779,HIDROGEOLOGIA,DE ESPECIALIDAD,PRESENCIAL,ELECTIVA,,3,Ingeniería Ambiental,2020,ambiental_malla_2020.md
C0783,AREAS PROTEGIDAS Y   ESTRATEGIAS   COMPLEMENTARIAS DE  CONSERVACION,DE ESPECIALIDAD,PRESENCIAL,ELECTIVA,C0751,3,Ingeniería Ambiental,2020,ambiental_malla_2020.md
C0786,TOPICOS AVANZADOS EN  PLANIFICACION AMBIENTAL,DE ESPECIALIDAD,PRESENCIAL,ELECTIVA,,3,Ingeniería Ambiental,2020,ambiental_malla_2020.md
C0781,POTABILIZACION Y   TRANSPORTE DE AGUA,DE ESPECIALIDAD,PRESENCIAL,ELECTIVA,,3,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,HIDROGEOLOGIA,ESPECÍFICO,PRESENCIAL,ELECTIVA,,3,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,ZONAS HUMEDAS,ESPECÍFICO,PRESENCIAL,ELECTIVA,,3,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,FITOREMEDIACION: USO Y  OPTIMIZACION GENETICA,ESPECÍFICO,PRESENCIAL,ELECTIVA,,3,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,BIOENERGIA RENOVABLE,ESPECÍFICO,PRESENCIAL,ELECTIVA,,3,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,TOPICOS AVANZADOS EN  INGENIERIA AMBIENTAL,ESPECÍFICO,PRESENCIAL,ELECTIVA,,3,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,TOPICOS AVANZADOS EN  PRESERVACION DEL   AMBIENTE,ESPECÍFICO,PRESENCIAL,ELECTIVA,,3,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,CAMBIO CLIMATICO:   ECOSYSTEM ADAPPTATION,ESPECÍFICO,PRESENCIAL,ELECTIVA,,3,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,"DISEÑO E IMPLEMENTACION  DE ESTUDIOS DE LINEA  BASE Y EVALUACIONES DE  IMPACTO AMBIENTAL,   SOCIAL Y SALUD",ESPECÍFICO,PRESENCIAL,ELECTIVA,,3,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,ECO-EFICIENCIA Y   PROCESOS MAS LIMPIOS,ESPECÍFICO,PRESENCIAL,ELECTIVA,,3,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,"DISEÑO, IMPLEMENTACION  Y SEGUIMIENTO A PLANES  DE MITIGACION DE   IMPACTOS AMBIENTALES,  SOCIALES Y DE SALUD",ESPECÍFICO,PRESENCIAL,ELECTIVA,,3,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,TOPICOS AVANZADOS EN  GESTION INTEGRAL DEL  AGUA,ESPECÍFICO,PRESENCIAL,ELECTIVA,,3,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,REMEDIACION DE SUELOS  CONTAMINADOS,ESPECÍFICO,PRESENCIAL,ELECTIVA,,3,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,TRATAMIENTO DE   EFLUENTES GASEOSOS,ESPECÍFICO,PRESENCIAL,ELECTIVA,,3,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,IMPLEMENTACION DE   EVALUACIONES DE RIESGOS  A LA SALUD,ESPECÍFICO,PRESENCIAL,ELECTIVA,,3,Ingeniería Ambiental,2020,ambiental_malla_2020.md
U0171,INTRODUCCIÓN A LA INGENIERÍA  AMBIENTAL,DE ESPECIALIDAD,SEMI  PRESENCIAL,OBLIGATORIO,,2,Ingeniería Ambiental,2024,ambiental_malla_2024.md
U0686,COMUNICACIÓN Y REDACCIÓN I,GENERAL,NO PRESENCIAL,OBLIGATORIO,,3,Ingeniería Ambiental,2024,ambiental_malla_2024.md
U0685,DESARROLLO PERSONAL Y   AUTONOMÍA,GENERAL,SEMI  PRESENCIAL,OBLIGATORIO,,2,Ingeniería Ambiental,2024,ambiental_malla_2024.md
U0684,FILOSOFÍA Y ÉTICA,GENERAL,NO PRESENCIAL,OBLIGATORIO,,3,Ingeniería Ambiental,2024,ambiental_malla_2024.md
U0130,CÁLCULO DIFERENCIAL PARA  INGENIERÍA,GENERAL,PRESENCIAL,OBLIGATORIO,,4,Ingeniería Ambiental,2024,ambiental_malla_2024.md
U0013,QUÍMICA GENERAL,GENERAL,PRESENCIAL,OBLIGATORIO,,5,Ingeniería Ambiental,2024,ambiental_malla_2024.md
G0037,INGLES 1,GENERAL,NO PRESENCIAL,OBLIGATORIO,,2,Ingeniería Ambiental,2024,ambiental_malla_2024.md
C8430,ACTIVIDAD COMPLEMENTARIA I,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2024,ambiental_malla_2024.md
U0149,FUNDAMENTOS DE  PROGRAMACIÓN,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,,3,Ingeniería Ambiental,2024,ambiental_malla_2024.md
U0715,PENSAMIENTO CIENTÍFICO E  INVESTIGACIÓN,GENERAL,NO PRESENCIAL,OBLIGATORIO,,2,Ingeniería Ambiental,2024,ambiental_malla_2024.md
U0688,CIENCIAS SOCIALES EN EL   CONTEXTO ACTUAL,GENERAL,NO PRESENCIAL,OBLIGATORIO,,3,Ingeniería Ambiental,2024,ambiental_malla_2024.md
U0129,ÁLGEBRA MATRICIAL Y   GEOMETRÍA ANALÍTICA,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,,3,Ingeniería Ambiental,2024,ambiental_malla_2024.md
U0172,FÍSICA PARA INGENIERÍA 1,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,,4,Ingeniería Ambiental,2024,ambiental_malla_2024.md
G0038,INGLES 2,GENERAL,NO PRESENCIAL,OBLIGATORIO,G0037,2,Ingeniería Ambiental,2024,ambiental_malla_2024.md
U0683,CULTURA AMBIENTAL Y   DESARROLLO SOSTENIBLE,GENERAL,NO PRESENCIAL,OBLIGATORIO,,1,Ingeniería Ambiental,2024,ambiental_malla_2024.md
C1620,ACTIVIDAD COMPLEMENTARIA II,GENERAL,NO PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2024,ambiental_malla_2024.md
C1621,PROCESOS DE INNOVACIÓN EN  INGENIERÍA,ESPECÍFICO,SEMI  PRESENCIAL,OBLIGATORIO,,2,Ingeniería Ambiental,2024,ambiental_malla_2024.md
C7306,CÁLCULO INTEGRAL PARA   INGENIERÍA,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,,4,Ingeniería Ambiental,2024,ambiental_malla_2024.md
C1622,FÍSICA APLICADA A LA INGENIERÍA,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,,4,Ingeniería Ambiental,2024,ambiental_malla_2024.md
C0208,QUÍMICA ORGÁNICA,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,,5,Ingeniería Ambiental,2024,ambiental_malla_2024.md
C8243,QUÍMICA DE SOLUCIONES  ACUOSAS,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,,2,Ingeniería Ambiental,2024,ambiental_malla_2024.md
G0039,INGLES 3,GENERAL,NO PRESENCIAL,OBLIGATORIO,G0038,2,Ingeniería Ambiental,2024,ambiental_malla_2024.md
C1324,FUNDAMENTOS DE DISEÑO,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,,3,Ingeniería Ambiental,2024,ambiental_malla_2024.md
C8190,BIOLOGÍA PARA INGENIERÍA,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,,4,Ingeniería Ambiental,2024,ambiental_malla_2024.md
C0096,FISICOQUÍMICA,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,,5,Ingeniería Ambiental,2024,ambiental_malla_2024.md
C0741,CÁLCULO VECTORIAL PARA   INGENIERÍA,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,,4,Ingeniería Ambiental,2024,ambiental_malla_2024.md
C0739,GEOLOGÍA Y EDAFOLOGÍA,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,,3,Ingeniería Ambiental,2024,ambiental_malla_2024.md
G0040,INGLES 4,GENERAL,NO PRESENCIAL,OBLIGATORIO,G0039,2,Ingeniería Ambiental,2024,ambiental_malla_2024.md
C8433,ACTIVIDAD COMPLEMENTARIA IV,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Ambiental,2024,ambiental_malla_2024.md
C7324,ECONOMÍA GENERAL,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,,3,Ingeniería Ambiental,2024,ambiental_malla_2024.md
C8251,FUNDAMENTOS DE QUÍMICA  ANALÍTICA,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,,5,Ingeniería Ambiental,2024,ambiental_malla_2024.md
C1623,PROGRAMACIÓN AVANZADA,ESPECÍFICO,NO PRESENCIAL,OBLIGATORIO,,3,Ingeniería Ambiental,2024,ambiental_malla_2024.md
C0503,ESTADÍSTICA Y PROBABILIDADES  PARA INGENIERÍA,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,,4,Ingeniería Ambiental,2024,ambiental_malla_2024.md
C0751,ECOLOGÍA Y BIODIVERSIDAD,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,,3,Ingeniería Ambiental,2024,ambiental_malla_2024.md
C7328,PROYECTO INTEGRADOR,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,,5,Ingeniería Ambiental,2024,ambiental_malla_2024.md
C0749,MECÁNICA DE FLUIDOS,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,,3,Ingeniería Ambiental,2024,ambiental_malla_2024.md
C6036,TERMODINÁMICA,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,,3,Ingeniería Ambiental,2024,ambiental_malla_2024.md
C8951,QUÍMICA Y FÍSICA AMBIENTALES,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,,3,Ingeniería Ambiental,2024,ambiental_malla_2024.md
C1625,CARTOGRAFÍA Y SISTEMAS DE  INFORMACIÓN GEOGRÁFICA,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,,3,Ingeniería Ambiental,2024,ambiental_malla_2024.md
C1626,ECOTOXICOLOGÍA,DE ESPECIALIDAD,SEMI  PRESENCIAL,OBLIGATORIO,,3,Ingeniería Ambiental,2024,ambiental_malla_2024.md
C1624,DERECHO Y FISCALIZACIÓN   AMBIENTAL,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,,3,Ingeniería Ambiental,2024,ambiental_malla_2024.md
C1628,DESARROLLO PROFESIONAL,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,C7328,2,Ingeniería Ambiental,2024,ambiental_malla_2024.md
C1362,METEOROLOGÍA Y CLIMATOLOGÍA,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,,3,Ingeniería Ambiental,2024,ambiental_malla_2024.md
C0764,MONITOREO AMBIENTAL,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,,4,Ingeniería Ambiental,2024,ambiental_malla_2024.md
C0752,PRINCIPIOS GENERALES DE   BIOTECNOLOGÍA APLICADA AL  MEDIO AMBIENTE,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,,4,Ingeniería Ambiental,2024,ambiental_malla_2024.md
C0602,HIDROLOGÍA,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,,3,Ingeniería Ambiental,2024,ambiental_malla_2024.md
C8445,ASIGNATURA ELECTIVA I,DE ESPECIALIDAD,PRESENCIAL,ELECTIVO,,3,Ingeniería Ambiental,2024,ambiental_malla_2024.md
C8446,ASIGNATURA ELECTIVA II,DE ESPECIALIDAD,PRESENCIAL,ELECTIVO,,3,Ingeniería Ambiental,2024,ambiental_malla_2024.md
C0769,GESTIÓN DE CUENCAS,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,,3,Ingeniería Ambiental,2024,ambiental_malla_2024.md
C1583,ÉTICA PROFESIONAL Y   RESPONSABILIDAD SOCIAL,ESPECÍFICO,SEMI  PRESENCIAL,OBLIGATORIO,,3,Ingeniería Ambiental,2024,ambiental_malla_2024.md
C1629,SOLID WASTE MANAGEMENT,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,C1624,3,Ingeniería Ambiental,2024,ambiental_malla_2024.md
C1630,PROYECTO DE TESIS EN INGENIERÍA  AMBIENTAL,DE ESPECIALIDAD,SEMI-PRESENCIAL,OBLIGATORIO,,5,Ingeniería Ambiental,2024,ambiental_malla_2024.md
C1631,ENVIRONMENTAL CAPSTONE PROJECT,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,,5,Ingeniería Ambiental,2024,ambiental_malla_2024.md
C6034,MODELAMIENTO AMBIENTAL,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,,3,Ingeniería Ambiental,2024,ambiental_malla_2024.md
C8453,ASIGNATURA ELECTIVA III,DE ESPECIALIDAD,PRESENCIAL,ELECTIVO,,3,Ingeniería Ambiental,2024,ambiental_malla_2024.md
C1633,EXPERIENCIA VIVENCIAL EN  INGENIERÍA AMBIENTAL,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,C1628,2,Ingeniería Ambiental,2024,ambiental_malla_2024.md
C1634,TRABAJO DE INVESTIGACIÓN,DE ESPECIALIDAD,SEMI  PRESENCIAL,OBLIGATORIO,,5,Ingeniería Ambiental,2024,ambiental_malla_2024.md
C1635,EVALUACIÓN DE IMPACTO   AMBIENTAL,DE ESPECIALIDAD,SEMI  PRESENCIAL,OBLIGATORIO,C0764,3,Ingeniería Ambiental,2024,ambiental_malla_2024.md
C8458,ASIGNATURA ELECTIVA IV,DE ESPECIALIDAD,PRESENCIAL,ELECTIVO,,3,Ingeniería Ambiental,2024,ambiental_malla_2024.md
C0770,SERVICIOS ECOSISTÉMICOS,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,,3,Ingeniería Ambiental,2024,ambiental_malla_2024.md
C1636,DESARROLLO SOSTENIBLE,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,C1624,3,Ingeniería Ambiental,2024,ambiental_malla_2024.md
C1638,MITIGACIÓN DE LA   CONTAMINACIÓN DEL AIRE,DE ESPECIALIDAD,PRESENCIAL,ELECTIVO,,3,Ingeniería Ambiental,2024,ambiental_malla_2024.md
C1639,GESTIÓN AMBIENTAL ISO 14001,DE ESPECIALIDAD,PRESENCIAL,ELECTIVO,,3,Ingeniería Ambiental,2024,ambiental_malla_2024.md
C1640,REMEDIACIÓN DE AGUAS Y  SUELOS CONTAMINADOS,DE ESPECIALIDAD,PRESENCIAL,ELECTIVO,,3,Ingeniería Ambiental,2024,ambiental_malla_2024.md
C1641,INTERPRETACIÓN DE LA NORMA  ISO 45001,DE ESPECIALIDAD,PRESENCIAL,ELECTIVO,,3,Ingeniería Ambiental,2024,ambiental_malla_2024.md
C1642,AUDITORÍAS ISO 45001,DE ESPECIALIDAD,PRESENCIAL,ELECTIVO,,3,Ingeniería Ambiental,2024,ambiental_malla_2024.md
C0090,FILOSOFÍA,GENERAL,PRESENCIAL,OBLIGATORIO,,3,Ingeniería Informática,2022,informatica_malla_2022.md
C0613,COMUNICACIÓN Y REDACCIÓN I,GENERAL,PRESENCIAL,OBLIGATORIO,,3,Ingeniería Informática,2022,informatica_malla_2022.md
C0659,CÁLCULO DIFERENCIAL PARAINGENIERÍA,GENERAL,PRESENCIAL,OBLIGATORIO,,4,Ingeniería Informática,2022,informatica_malla_2022.md
C0737,ÁLGEBRA MATRICIAL Y GEOMETRÍAANALÍTICA,GENERAL,PRESENCIAL,OBLIGATORIO,,3,Ingeniería Informática,2022,informatica_malla_2022.md
C0201,QUÍMICA GENERAL,GENERAL,PRESENCIAL,OBLIGATORIO,,5,Ingeniería Informática,2022,informatica_malla_2022.md
C8189,INTRODUCCIÓN A LA INGENIERÍAINFORMÁTICA,GENERAL,PRESENCIAL,OBLIGATORIO,,2,Ingeniería Informática,2022,informatica_malla_2022.md
C0614,COMUNICACIÓN Y REDACCIÓN II,GENERAL,PRESENCIAL,OBLIGATORIO,C0613,3,Ingeniería Informática,2022,informatica_malla_2022.md
C0657,CÁLCULO INTEGRAL PARAINGENIERÍA,GENERAL,PRESENCIAL,OBLIGATORIO,C0659,4,Ingeniería Informática,2022,informatica_malla_2022.md
C0622,FÍSICA PARA INGENIERÍA 1,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,,5,Ingeniería Informática,2022,informatica_malla_2022.md
C8190,BIOLOGÍA PARA INGENIERÍA,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,,5,Ingeniería Informática,2022,informatica_malla_2022.md
C8191,PROCESOS DE INNOVACIÓN ENINGENIERÍA,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,,2,Ingeniería Informática,2022,informatica_malla_2022.md
C0667,FUNDAMENTOS DEPROGRAMACIÓN,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,,3,Ingeniería Informática,2022,informatica_malla_2022.md
C0741,CÁLCULO VECTORIAL PARAINGENIERÍA,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,C0659,4,Ingeniería Informática,2022,informatica_malla_2022.md
C0742,FISICA PARA INGENIERIA 2,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,C0622,5,Ingeniería Informática,2022,informatica_malla_2022.md
C8987,QUIMICA COMPUTACIONAL Y  SIMULACIONES,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,C0201,5,Ingeniería Informática,2022,informatica_malla_2022.md
C0513,CIENCIAS SOCIALES,GENERAL,PRESENCIAL,OBLIGATORIO,C0614,2,Ingeniería Informática,2022,informatica_malla_2022.md
C8274,PROGRAMACIÓN ORIENTADA AOBJETOS,DE ESPECIALIDAD,SEMIPRESENCIAL,OBLIGATORIO,C0667,3,Ingeniería Informática,2022,informatica_malla_2022.md
C8275,ESTRUCTURAS DISCRETAS,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,,3,Ingeniería Informática,2022,informatica_malla_2022.md
C0743,ECUACIONES DIFERENCIALES,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,C0741,4,Ingeniería Informática,2022,informatica_malla_2022.md
C1127,PROGRAMACIÓN AVANZADA,ESPECÍFICO,NO PRESENCIAL,OBLIGATORIO,C0667,3,Ingeniería Informática,2022,informatica_malla_2022.md
C0745,FÍSICA PARA INGENIERÍA 3,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,C0742,5,Ingeniería Informática,2022,informatica_malla_2022.md
C0503,ESTADÍSTICA Y PROBABILIDADES,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,C0657,4,Ingeniería Informática,2022,informatica_malla_2022.md
C8276,ORGANIZACIÓN Y ARQUITECTURA DE COMPUTADORES,DE ESPECIALIDAD,SEMIPRESENCIAL,OBLIGATORIO,C8274,3,Ingeniería Informática,2022,informatica_malla_2022.md
C8277,ALGORITMOS Y ESTRUCTURA DE DATOS,DE ESPECIALIDAD,NO PRESENCIAL,OBLIGATORIO,C8275,3,Ingeniería Informática,2022,informatica_malla_2022.md
C1324,FUNDAMENTOS DE DISEÑO,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,C8191,3,Ingeniería Informática,2022,informatica_malla_2022.md
C8425,INGLÉS 1,GENERAL,PRESENCIAL,OBLIGATORIO,,2,Ingeniería Informática,2022,informatica_malla_2022.md
C8278,ANÁLISIS Y DISEÑO DE  ALGORITMOS,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,C8277,4,Ingeniería Informática,2022,informatica_malla_2022.md
C8279,SISTEMAS OPERATIVOS,DE ESPECIALIDAD,SEMIPRESENCIAL,OBLIGATORIO,C8276,4,Ingeniería Informática,2022,informatica_malla_2022.md
C8280,COMUNICACIÓN DE DATOS YREDES,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,C8276,4,Ingeniería Informática,2022,informatica_malla_2022.md
C8281,INTRODUCCIÓN A MACHINELEARNING,DE ESPECIALIDAD,NO PRESENCIAL,OBLIGATORIO,C0503,4,Ingeniería Informática,2022,informatica_malla_2022.md
C1330,PROYECTOS DE INGENIERÍA 1,ESPECÍFICO,SEMIPRESENCIAL,OBLIGATORIO,"C0679,C1324",5,Ingeniería Informática,2022,informatica_malla_2022.md
C8282,BASES DE DATOS,DE ESPECIALIDAD,SEMIPRESENCIAL,OBLIGATORIO,C8274,4,Ingeniería Informática,2022,informatica_malla_2022.md
C8283,IMPLEMENTACIÓN DE LENGUAJESDE PROGRAMACIÓN,DE ESPECIALIDAD,SEMIPRESENCIAL,OBLIGATORIO,C8279,4,Ingeniería Informática,2022,informatica_malla_2022.md
C8284,CRIPTOGRAFÍA Y SEGURIDADINFORMÁTICA,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,C8279,3,Ingeniería Informática,2022,informatica_malla_2022.md
C0359,SISTEMAS DE INFORMACIÓN,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,C8280,3,Ingeniería Informática,2022,informatica_malla_2022.md
C1335,DESARROLLO PROFESIONAL 1,ESPECÍFICO,NO PRESENCIAL,OBLIGATORIO,,2,Ingeniería Informática,2022,informatica_malla_2022.md
C8426,INGLÉS 2,GENERAL,PRESENCIAL,OBLIGATORIO,C8425,2,Ingeniería Informática,2022,informatica_malla_2022.md
C8285,HUMAN-CENTERED DESIGN,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,"C0359,C8303",4,Ingeniería Informática,2022,informatica_malla_2022.md
C8286,COMPUTACIÓN PARALELA YDISTRIBUIDA,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,C8279,4,Ingeniería Informática,2022,informatica_malla_2022.md
C8287,INGENIERÍA DE SOFTWARE,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,"C0359,C8303",4,Ingeniería Informática,2022,informatica_malla_2022.md
C1343,PROYECTOS DE INGENIERÍA 2,ESPECÍFICO,SEMIPRESENCIAL,OBLIGATORIO,C1330,5,Ingeniería Informática,2022,informatica_malla_2022.md
C1342,DESARROLLO PROFESIONAL 2,ESPECÍFICO,NO PRESENCIAL,OBLIGATORIO,C1335,2,Ingeniería Informática,2022,informatica_malla_2022.md
C8427,INGLÉS 3,GENERAL,PRESENCIAL,OBLIGATORIO,C8426,2,Ingeniería Informática,2022,informatica_malla_2022.md
C8288,DESARROLLO DE SISTEMAS WEB,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,C8287,4,Ingeniería Informática,2022,informatica_malla_2022.md
C8289,VISUALIZACIÓN,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,C8285,4,Ingeniería Informática,2022,informatica_malla_2022.md
C8290,DISEÑO DE NEGOCIOS ENINGENIERÍA,ESPECÍFICO,NO PRESENCIAL,OBLIGATORIO,C1343,2,Ingeniería Informática,2022,informatica_malla_2022.md
C0772,ÉTICA,GENERAL,NO PRESENCIAL,OBLIGATORIO,,2,Ingeniería Informática,2022,informatica_malla_2022.md
C8269,TESIS 1,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,,5,Ingeniería Informática,2022,informatica_malla_2022.md
C8428,INGLÉS 4,GENERAL,PRESENCIAL,OBLIGATORIO,C8427,2,Ingeniería Informática,2022,informatica_malla_2022.md
C8291,DESARROLLO DE SISTEMASMÓVILES,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,C8287,4,Ingeniería Informática,2022,informatica_malla_2022.md
